#Frame	 #WatHBAcc	 #WatHBDon	 #WatTotHB	 #HBPaths 	 #TwoEdges 	 #MultiEdges 	 #HBNodesNoinpath 
769		837		837		1674		237701		0		0		16
770		854		854		1708		237210		0		0		17
771		871		871		1742		246030		0		0		10
772		870		870		1740		236236		0		0		16
773		855		855		1710		239653		0		0		16
774		858		858		1716		242570		0		0		10
775		859		859		1718		239132		0		0		14
776		866		866		1732		239637		0		0		14
777		871		871		1742		241609		0		0		11
778		850		850		1700		235748		0		0		19
779		863		863		1726		238102		0		0		10
780		858		858		1716		244038		0		0		12
781		865		865		1730		241611		0		0		12
782		862		862		1724		236230		0		0		17
783		877		877		1754		239641		0		0		18
784		885		885		1770		249517		0		0		9
785		834		834		1668		230447		0		0		18
786		870		870		1740		244556		0		0		11
787		859		859		1718		249500		0		0		12
788		843		843		1686		238650		0		0		15
789		839		839		1678		244545		0		0		14
790		852		852		1704		238638		0		0		16
791		854		854		1708		237709		0		0		16
792		868		868		1736		245054		0		0		13
793		849		849		1698		237243		0		0		11
794		847		847		1694		240618		0		0		12
795		869		869		1738		245041		0		0		15
796		857		857		1714		243052		0		0		16
797		867		867		1734		238664		0		0		20
798		872		872		1744		247518		0		0		8
799		863		863		1726		234786		0		0		20
800		863		863		1726		243567		0		0		15
801		858		858		1716		242582		0		0		17
802		845		845		1690		242085		0		0		11
803		864		864		1728		246513		0		0		7
804		857		857		1714		241109		0		0		13
805		859		859		1718		247526		0		0		12
806		856		856		1712		249016		0		0		12
807		835		835		1670		233335		0		0		19
808		893		893		1786		247027		0		0		11
809		882		882		1764		248024		0		0		9
810		878		878		1756		244034		0		0		16
811		884		884		1768		248019		0		0		7
812		864		864		1728		241086		0		0		11
813		861		861		1722		243534		0		0		10
814		846		846		1692		242578		0		0		13
815		847		847		1694		234317		0		0		16
816		865		865		1730		245541		0		0		13
817		874		874		1748		248014		0		0		10
818		861		861		1722		248518		0		0		8
819		870		870		1740		244059		0		0		16
820		838		838		1676		237661		0		0		18
821		854		854		1708		238587		0		0		12
822		866		866		1732		239595		0		0		10
823		848		848		1696		235261		0		0		22
824		868		868		1736		244551		0		0		14
825		869		869		1738		243560		0		0		16
826		852		852		1704		241604		0		0		12
827		855		855		1710		227126		0		0		16
828		850		850		1700		234670		0		0		24
829		852		852		1704		242576		0		0		15
830		859		859		1718		247385		0		0		2
831		863		863		1726		237655		0		0		12
832		847		847		1694		243079		0		0		15
833		868		868		1736		233854		0		0		16
834		848		848		1696		242531		0		0		8
835		862		862		1724		236743		0		0		20
836		868		868		1736		250012		0		0		11
837		863		863		1726		241109		0		0		14
838		851		851		1702		241097		0		0		12
839		853		853		1706		241559		0		0		12
840		870		870		1740		236233		0		0		11
841		854		854		1708		245042		0		0		9
842		863		863		1726		246533		0		0		13
843		871		871		1742		243540		0		0		11
844		841		841		1682		243570		0		0		14
845		872		872		1744		245531		0		0		14
846		869		869		1738		239161		0		0		14
847		874		874		1748		243555		0		0		13
848		855		855		1710		238675		0		0		14
849		840		840		1680		240139		0		0		17
850		874		874		1748		241614		0		0		14
851		866		866		1732		246034		0		0		11
852		863		863		1726		240142		0		0		12
853		869		869		1738		241554		0		0		17
854		862		862		1724		245523		0		0		9
855		855		855		1710		246531		0		0		13
856		865		865		1730		243031		0		0		11
857		868		868		1736		242543		0		0		17
858		863		863		1726		251027		0		0		5
859		862		862		1724		242572		0		0		16
860		858		858		1716		241087		0		0		12
861		856		856		1712		239593		0		0		21
862		872		872		1744		246030		0		0		10
863		866		866		1732		246523		0		0		13
864		859		859		1718		248523		0		0		11
865		866		866		1732		244059		0		0		14
866		875		875		1750		245535		0		0		7
867		882		882		1764		246539		0		0		11
868		858		858		1716		249514		0		0		11
869		861		861		1722		242578		0		0		12
870		856		856		1712		240591		0		0		18
871		886		886		1772		243102		0		0		14
872		868		868		1736		240131		0		0		17
873		878		878		1756		246536		0		0		12
874		866		866		1732		241121		0		0		12
875		881		881		1762		245040		0		0		12
876		844		844		1688		237694		0		0		15
877		854		854		1708		239110		0		0		10
878		862		862		1724		245538		0		0		12
879		857		857		1714		246038		0		0		11
880		870		870		1740		249009		0		0		9
881		869		869		1738		245524		0		0		11
882		859		859		1718		241572		0		0		12
883		856		856		1712		235210		0		0		21
884		878		878		1756		247039		0		0		9
885		867		867		1734		247008		0		0		9
886		870		870		1740		243559		0		0		12
887		852		852		1704		244548		0		0		16
888		853		853		1706		240134		0		0		16
889		868		868		1736		236249		0		0		14
890		865		865		1730		241567		0		0		15
891		864		864		1728		247516		0		0		11
892		880		880		1760		246537		0		0		12
893		835		835		1670		236230		0		0		13
894		874		874		1748		243579		0		0		7
895		842		842		1684		228609		0		0		17
896		866		866		1732		243080		0		0		14
897		858		858		1716		238177		0		0		16
898		865		865		1730		246034		0		0		11
899		855		855		1710		238663		0		0		14
900		857		857		1714		246532		0		0		13
901		880		880		1760		245516		0		0		16
902		871		871		1742		246029		0		0		11
903		855		855		1710		241119		0		0		15
904		873		873		1746		241586		0		0		17
905		846		846		1692		232847		0		0		23
906		862		862		1724		244557		0		0		12
907		863		863		1726		246021		0		0		14
908		872		872		1744		247509		0		0		15
909		873		873		1746		245534		0		0		13
910		862		862		1724		235750		0		0		15
911		867		867		1734		245533		0		0		11
912		860		860		1720		245023		0		0		11
913		848		848		1696		240101		0		0		13
914		863		863		1726		246016		0		0		9
915		865		865		1730		248494		0		0		15
916		867		867		1734		246053		0		0		13
917		861		861		1722		243052		0		0		9
918		867		867		1734		243532		0		0		9
919		853		853		1706		243582		0		0		7
920		878		878		1756		245044		0		0		11
921		872		872		1744		246034		0		0		11
922		821		821		1642		236202		0		0		17
923		845		845		1690		237666		0		0		16
924		860		860		1720		247029		0		0		12
925		857		857		1714		238190		0		0		19
926		865		865		1730		242556		0		0		8
927		843		843		1686		235777		0		0		16
928		875		875		1750		243496		0		0		19
929		879		879		1758		246532		0		0		11
930		855		855		1710		236222		0		0		17
931		867		867		1734		245541		0		0		12
932		877		877		1754		244061		0		0		12
933		869		869		1738		241116		0		0		13
934		858		858		1716		246522		0		0		12
935		856		856		1712		237694		0		0		11
936		877		877		1754		240062		0		0		12
937		876		876		1752		245546		0		0		11
938		862		862		1724		239653		0		0		18
939		882		882		1764		244561		0		0		12
940		857		857		1714		247991		0		0		8
941		864		864		1728		240635		0		0		13
942		864		864		1728		247506		0		0		8
943		868		868		1736		247421		0		0		3
944		842		842		1684		246525		0		0		15
945		864		864		1728		241604		0		0		15
946		844		844		1688		245055		0		0		13
947		881		881		1762		245018		0		0		10
948		858		858		1716		241095		0		0		18
949		861		861		1722		237668		0		0		14
950		863		863		1726		237212		0		0		18
951		847		847		1694		239607		0		0		13
952		869		869		1738		246019		0		0		10
953		860		860		1720		244546		0		0		15
954		883		883		1766		248518		0		0		11
955		865		865		1730		243067		0		0		14
956		864		864		1728		245540		0		0		12
957		857		857		1714		243571		0		0		12
958		858		858		1716		241617		0		0		13
959		866		866		1732		240619		0		0		16
960		864		864		1728		246018		0		0		9
961		824		824		1648		232308		0		0		24
962		894		894		1788		250513		0		0		4
963		865		865		1730		242099		0		0		13
964		880		880		1760		245050		0		0		11
965		849		849		1698		245543		0		0		12
966		867		867		1734		237689		0		0		13
967		865		865		1730		245544		0		0		13
968		864		864		1728		242089		0		0		12
969		873		873		1746		247024		0		0		14
970		873		873		1746		239069		0		0		9
971		849		849		1698		238670		0		0		14
972		878		878		1756		237710		0		0		11
973		858		858		1716		235719		0		0		12
974		846		846		1692		233339		0		0		20
975		853		853		1706		238688		0		0		13
976		856		856		1712		245026		0		0		10
977		885		885		1770		244548		0		0		14
978		864		864		1728		240123		0		0		17
979		874		874		1748		243592		0		0		10
980		880		880		1760		242106		0		0		13
981		859		859		1718		242090		0		0		14
982		849		849		1698		241068		0		0		10
983		865		865		1730		241111		0		0		11
984		867		867		1734		241113		0		0		16
985		853		853		1706		241084		0		0		8
986		857		857		1714		244556		0		0		14
987		866		866		1732		241577		0		0		12
988		839		839		1678		236240		0		0		17
989		855		855		1710		246036		0		0		10
990		835		835		1670		237198		0		0		17
991		847		847		1694		238173		0		0		18
992		845		845		1690		246539		0		0		8
993		850		850		1700		234803		0		0		18
994		877		877		1754		241579		0		0		11
995		841		841		1682		240612		0		0		11
996		853		853		1706		249491		0		0		5
997		853		853		1706		241616		0		0		10
998		854		854		1708		241607		0		0		13
999		867		867		1734		245046		0		0		15
